# portID	slaveID	chipID	channelID	tacID	branch	t0	a0	a1	a2
0	0	4	2	2	T	5.0158203e-02	1.1440197e+02	1.5555974e+02	-1.0000008e-02
0	0	4	2	2	E	2.6379339e-02	1.2344388e+02	1.5942445e+02	-9.9999998e-03
0	0	4	2	3	T	5.4567993e-02	1.1359512e+02	1.5624879e+02	-9.9999998e-03
0	0	4	2	3	E	2.6386969e-02	1.2072159e+02	1.6018405e+02	-1.0000019e-02
0	0	4	3	0	T	4.3993652e-02	1.2900194e+02	1.6392941e+02	-1.0000001e-02
0	0	4	3	0	E	2.5700323e-02	1.2203582e+02	1.5974614e+02	-1.0000001e-02
0	0	4	3	1	T	4.2782485e-02	1.1940067e+02	1.6264137e+02	-1.0000004e-02
0	0	4	3	1	E	2.4334662e-02	1.2360139e+02	1.6029205e+02	-1.0000001e-02
0	0	4	3	2	T	4.0159881e-02	1.2169628e+02	1.6255855e+02	-1.0000004e-02
0	0	4	3	2	E	2.6463263e-02	1.2259333e+02	1.5948656e+02	-1.0000016e-02
0	0	4	3	3	T	3.6093414e-02	1.1878288e+02	1.6278642e+02	-1.0000002e-02
0	0	4	3	3	E	2.5418036e-02	1.2208199e+02	1.6052142e+02	-1.0000003e-02
0	0	4	4	0	T	4.9845397e-02	1.2800476e+02	1.6178258e+02	-9.9999998e-03
0	0	4	4	0	E	2.5524847e-02	1.2518307e+02	1.6145203e+02	-1.0000031e-02
0	0	4	4	1	T	5.5830657e-02	1.2111721e+02	1.6292738e+02	-9.9999998e-03
0	0	4	4	1	E	7.4813291e-03	1.1956959e+02	1.6172003e+02	-1.0000001e-02
0	0	4	4	2	T	5.4854095e-02	1.2163118e+02	1.6197681e+02	-9.9999998e-03
0	0	4	4	2	E	2.5883429e-02	1.2354729e+02	1.6143292e+02	-9.9999998e-03
0	0	4	4	3	T	5.4945648e-02	1.2005024e+02	1.6255943e+02	-9.9999998e-03
0	0	4	4	3	E	2.3770086e-02	1.2379498e+02	1.6151556e+02	-9.9999998e-03
0	0	4	5	0	T	4.3257415e-02	1.2672026e+02	1.5544785e+02	-1.0000015e-02
0	0	4	5	0	E	2.6142828e-02	1.1732788e+02	1.5754749e+02	-1.0000010e-02
0	0	4	5	1	T	4.9374282e-02	1.1654316e+02	1.5546318e+02	-9.9999998e-03
0	0	4	5	1	E	2.5768988e-02	1.1743940e+02	1.5748860e+02	-1.0000001e-02
0	0	4	5	2	T	4.3383300e-02	1.1695628e+02	1.5536516e+02	-1.0000002e-02
0	0	4	5	2	E	2.6150458e-02	1.1624027e+02	1.5801373e+02	-1.0000002e-02
0	0	4	5	3	T	3.7367523e-02	1.1656056e+02	1.5494460e+02	-1.0000003e-02
0	0	4	5	3	E	2.5662176e-02	1.1542065e+02	1.5810742e+02	-1.1433460e-02
0	0	4	6	0	T	4.4291198e-02	1.2709310e+02	1.6029044e+02	-9.9999998e-03
0	0	4	6	0	E	1.0372870e-02	1.1690019e+02	1.5933234e+02	-1.0000068e-02
0	0	4	6	1	T	4.3547332e-02	1.1932449e+02	1.5948326e+02	-1.0000001e-02
